frame,timestamp,fps,objects,contact_type,contact_active,is_persisting,flickers_so_far,dynamic_radius
1201,22:44:07.968,14.8,1,NO,0,0,12,62
1202,22:44:08.063,10.6,1,NO,0,0,12,62
1203,22:44:08.115,19.0,1,NO,0,0,12,62
1204,22:44:08.216,9.9,1,NO,0,0,12,62
1205,22:44:08.251,28.6,1,NO,0,0,12,62
1206,22:44:08.354,9.7,1,NO,0,0,12,62
1207,22:44:08.390,28.4,1,NO,0,0,12,62
1208,22:44:08.521,7.6,1,NO,0,0,12,62
1209,22:44:08.578,17.5,1,NO,0,0,12,62
1210,22:44:08.704,7.9,1,NO,0,0,12,62
1211,22:44:08.782,13.0,1,NO,0,0,12,62
1212,22:44:08.887,9.5,1,NO,0,0,12,62
1213,22:44:08.938,19.6,1,NO,0,0,12,62
1214,22:44:09.022,11.7,1,NO,0,0,12,62
1215,22:44:09.072,20.3,1,NO,0,0,12,61
1216,22:44:09.176,9.6,1,NO,0,0,12,61
1217,22:44:09.213,27.2,1,NO,0,0,12,61
1218,22:44:09.328,8.7,1,NO,0,0,12,61
1219,22:44:09.368,25.6,1,NO,0,0,12,61
1220,22:44:09.491,8.1,1,NO,0,0,12,61
1221,22:44:09.536,22.4,1,NO,0,0,12,61
1222,22:44:09.673,7.3,1,NO,0,0,12,61
1223,22:44:09.738,15.4,1,NO,0,0,12,61
1224,22:44:09.857,8.4,1,NO,0,0,12,61
1225,22:44:09.891,29.1,1,NO,0,0,12,60
1226,22:44:10.033,7.1,1,NO,0,0,12,60
1227,22:44:10.082,20.4,1,NO,0,0,12,60
1228,22:44:10.196,8.7,1,NO,0,0,12,60
1229,22:44:10.230,29.6,1,NO,0,0,12,60
1230,22:44:10.374,7.0,2,NO,0,0,12,60
1231,22:44:10.418,22.9,2,NO,0,0,12,60
1232,22:44:10.522,9.7,2,NO,0,0,12,59
1233,22:44:10.568,21.6,2,NO,0,0,12,59
1234,22:44:10.685,8.6,2,NO,0,0,12,59
1235,22:44:10.728,23.1,2,NO,0,0,12,59
1236,22:44:10.828,10.0,2,NO,0,0,12,59
1237,22:44:10.883,17.8,2,NO,0,0,12,59
1238,22:44:10.994,9.1,2,NO,0,0,12,59
1239,22:44:11.030,28.3,2,NO,0,0,12,58
1240,22:44:11.135,9.4,2,NO,0,0,12,58
1241,22:44:11.193,17.3,2,NO,0,0,12,58
1242,22:44:11.284,11.1,2,NO,0,0,12,58
1243,22:44:11.331,21.2,2,NO,0,0,12,58
1244,22:44:11.469,7.3,2,NO,0,0,12,58
1245,22:44:11.502,29.6,2,NO,0,0,12,58
1246,22:44:11.631,7.8,2,NO,0,0,12,57
1247,22:44:11.681,20.1,2,NO,0,0,12,57
1248,22:44:11.791,9.1,2,NO,0,0,12,57
1249,22:44:11.823,30.7,2,NO,0,0,12,57
1250,22:44:11.932,9.2,2,NO,0,0,12,57
1251,22:44:11.978,21.5,2,NO,0,0,12,57
1252,22:44:12.096,8.5,2,NO,0,0,12,57
1253,22:44:12.134,26.3,2,NO,0,0,12,57
1254,22:44:12.239,9.5,2,NO,0,0,12,57
1255,22:44:12.303,15.4,2,NO,0,0,12,57
1256,22:44:12.414,9.0,2,NO,0,0,12,57
1257,22:44:12.463,20.7,2,NO,0,0,12,56
1258,22:44:12.584,8.4,2,NO,0,0,12,56
1259,22:44:12.636,19.3,2,NO,0,0,12,56
1260,22:44:12.753,8.5,2,NO,0,0,12,56
1261,22:44:12.795,23.1,2,NO,0,0,12,55
1262,22:44:12.884,11.3,2,NO,0,0,12,55
1263,22:44:12.927,23.0,2,NO,0,0,12,55
1264,22:44:13.040,8.8,2,NO,0,0,12,54
1265,22:44:13.082,23.7,2,NO,0,0,12,54
1266,22:44:13.191,9.2,2,NO,0,0,12,54
1267,22:44:13.243,19.3,2,NO,0,0,12,53
1268,22:44:13.362,8.4,2,NO,0,0,12,53
1269,22:44:13.405,23.7,2,NO,0,0,12,53
1270,22:44:13.531,7.9,1,NO,0,0,12,53
1271,22:44:13.566,27.2,1,NO,0,0,12,53
1272,22:44:13.676,9.2,1,NO,0,0,12,53
1273,22:44:13.735,17.0,1,NO,0,0,12,52
1274,22:44:13.849,8.8,1,NO,0,0,12,52
1275,22:44:13.888,25.2,1,NO,0,0,12,52
1276,22:44:14.015,7.9,1,NO,0,0,12,52
1277,22:44:14.054,25.5,1,NO,0,0,12,52
1278,22:44:14.166,8.9,1,NO,0,0,12,52
1279,22:44:14.215,20.8,1,NO,0,0,12,52
1280,22:44:14.337,8.2,1,NO,0,0,12,52
1281,22:44:14.389,19.6,1,NO,0,0,12,52
1282,22:44:14.520,7.6,1,NO,0,0,12,52
1283,22:44:14.561,24.4,1,NO,0,0,12,53
1284,22:44:14.686,8.0,1,NO,0,0,12,53
1285,22:44:14.734,20.6,1,NO,0,0,12,53
1286,22:44:14.847,8.9,1,NO,0,0,12,53
1287,22:44:14.876,35.6,1,NO,0,0,12,53
1288,22:44:15.001,7.9,1,NO,0,0,12,53
1289,22:44:15.043,23.8,1,NO,0,0,12,53
1290,22:44:15.173,7.7,0,NO,0,0,12,53
1291,22:44:15.208,28.9,0,NO,0,0,12,53
1292,22:44:15.332,8.1,0,NO,0,0,12,53
1293,22:44:15.371,25.3,0,NO,0,0,12,53
1294,22:44:15.503,7.6,0,NO,0,0,12,53
1295,22:44:15.546,23.1,0,NO,0,0,12,53
1296,22:44:15.685,7.2,0,NO,0,0,12,54
1297,22:44:15.736,19.8,0,NO,0,0,12,54
1298,22:44:15.864,7.8,0,NO,0,0,12,54
1299,22:44:15.899,28.5,0,NO,0,0,12,54
1300,22:44:16.014,8.7,1,NO,0,0,12,54
1301,22:44:16.049,28.5,1,NO,0,0,12,54
1302,22:44:16.160,9.0,1,NO,0,0,12,54
1303,22:44:16.210,20.1,1,NO,0,0,12,54
1304,22:44:16.322,8.9,1,NO,0,0,12,54
1305,22:44:16.359,27.5,1,NO,0,0,12,54
1306,22:44:16.457,10.2,1,NO,0,0,12,54
1307,22:44:16.503,21.3,1,NO,0,0,12,54
1308,22:44:16.621,8.5,1,NO,0,0,12,54
1309,22:44:16.663,23.7,1,NO,0,0,12,54
1310,22:44:16.786,8.1,1,NO,0,0,12,54
1311,22:44:16.831,22.4,1,NO,0,0,12,54
1312,22:44:16.938,9.3,1,NO,0,0,12,55
1313,22:44:16.985,21.5,1,NO,0,0,12,55
1314,22:44:17.102,8.5,1,NO,0,0,12,55
1315,22:44:17.156,18.6,1,NO,0,0,12,55
1316,22:44:17.266,9.1,1,NO,0,0,12,55
1317,22:44:17.328,15.9,1,NO,0,0,12,55
1318,22:44:17.448,8.4,1,NO,0,0,12,55
1319,22:44:17.481,29.6,1,NO,0,0,12,55
1320,22:44:17.593,9.0,1,NO,0,0,12,55
1321,22:44:17.633,24.8,1,NO,0,0,12,55
1322,22:44:17.760,7.9,1,NO,0,0,12,55
1323,22:44:17.800,25.8,1,NO,0,0,12,55
1324,22:44:17.928,7.8,1,NO,0,0,12,55
1325,22:44:17.969,24.3,1,NO,0,0,12,56
1326,22:44:18.097,7.8,1,NO,0,0,12,56
1327,22:44:18.152,18.4,1,NO,0,0,12,56
1328,22:44:18.255,9.8,1,NO,0,0,12,56
1329,22:44:18.326,14.2,1,NO,0,0,12,56
1330,22:44:18.456,7.6,2,NO,0,0,12,57
1331,22:44:18.511,18.1,2,NO,0,0,12,57
1332,22:44:18.628,8.6,2,NO,0,0,12,57
1333,22:44:18.688,16.6,2,NO,0,0,12,57
1334,22:44:18.803,8.7,2,NO,0,0,12,57
1335,22:44:18.857,18.1,2,NO,0,0,12,58
1336,22:44:18.986,7.7,2,NO,0,0,12,58
1337,22:44:19.018,32.1,2,NO,0,0,12,58
1338,22:44:19.155,7.3,2,NO,0,0,12,58
1339,22:44:19.184,33.5,2,NO,0,0,12,58
1340,22:44:19.314,7.8,2,NO,0,0,12,58
1341,22:44:19.345,31.5,2,NO,0,0,12,58
1342,22:44:19.475,7.7,2,NO,0,0,12,58
1343,22:44:19.534,17.0,2,NO,0,0,12,58
1344,22:44:19.660,7.9,2,NO,0,0,12,58
1345,22:44:19.718,17.1,2,NO,0,0,12,58
1346,22:44:19.848,7.7,2,NO,0,0,12,58
1347,22:44:19.905,17.5,2,NO,0,0,12,58
1348,22:44:20.031,7.9,2,NO,0,0,12,58
1349,22:44:20.065,28.8,2,NO,0,0,12,58
1350,22:44:20.179,8.9,1,NO,0,0,12,58
1351,22:44:20.227,20.5,1,NO,0,0,12,59
1352,22:44:20.355,7.8,1,NO,0,0,12,59
1353,22:44:20.397,24.1,1,NO,0,0,12,59
1354,22:44:20.504,9.3,1,NO,0,0,12,59
1355,22:44:20.543,25.6,1,NO,0,0,12,59
1356,22:44:20.673,7.7,1,NO,0,0,12,59
1357,22:44:20.727,18.6,1,NO,0,0,12,59
1358,22:44:20.859,7.5,1,NO,0,0,12,59
1359,22:44:20.909,20.4,1,NO,0,0,12,59
1360,22:44:21.035,7.9,1,NO,0,0,12,59
1361,22:44:21.077,23.7,1,NO,0,0,12,59
1362,22:44:21.194,8.6,1,NO,0,0,12,59
1363,22:44:21.235,24.1,1,NO,0,0,12,59
1364,22:44:21.353,8.5,1,NO,0,0,12,59
1365,22:44:21.407,18.6,1,NO,0,0,12,59
1366,22:44:21.537,7.7,1,NO,0,0,12,59
1367,22:44:21.571,29.6,1,NO,0,0,12,59
1368,22:44:21.701,7.7,1,NO,0,0,12,59
1369,22:44:21.767,15.1,1,NO,0,0,12,59
1370,22:44:21.892,8.0,1,NO,0,0,12,59
1371,22:44:21.934,23.8,1,NO,0,0,12,59
1372,22:44:22.054,8.4,1,NO,0,0,12,59
1373,22:44:22.085,31.7,1,NO,0,0,12,59
1374,22:44:22.177,10.7,1,NO,0,0,12,59
1375,22:44:22.212,28.8,1,NO,0,0,12,59
1376,22:44:22.318,9.5,1,NO,0,0,12,59
1377,22:44:22.364,22.5,1,NO,0,0,12,59
1378,22:44:22.472,9.2,1,NO,0,0,12,59
1379,22:44:22.506,29.4,1,NO,0,0,12,59
1380,22:44:22.618,8.9,1,NO,0,0,12,59
1381,22:44:22.652,29.4,1,NO,0,0,12,59
1382,22:44:22.763,9.0,1,NO,0,0,12,59
1383,22:44:22.808,22.2,1,NO,0,0,12,59
1384,22:44:22.926,8.5,1,NO,0,0,12,59
1385,22:44:22.984,17.1,1,NO,0,0,12,59
1386,22:44:23.093,9.2,1,NO,0,0,12,59
1387,22:44:23.128,28.3,1,NO,0,0,12,60
1388,22:44:23.238,9.0,1,NO,0,0,12,59
1389,22:44:23.309,14.4,1,NO,0,0,12,60
1390,22:44:23.423,8.7,1,NO,0,0,12,60
1391,22:44:23.448,40.2,1,NO,0,0,12,59
1392,22:44:23.558,9.1,1,NO,0,0,12,59
1393,22:44:23.592,29.6,1,NO,0,0,12,59
1394,22:44:23.716,8.0,1,NO,0,0,12,59
1395,22:44:23.779,16.1,1,NO,0,0,12,59
1396,22:44:23.883,9.6,1,NO,0,0,12,60
1397,22:44:23.925,23.7,1,NO,0,0,12,60
1398,22:44:24.043,8.5,1,NO,0,0,12,60
1399,22:44:24.101,17.0,1,NO,0,0,12,60
1400,22:44:24.235,7.5,2,NO,0,0,12,60
1401,22:44:24.282,21.2,2,NO,0,0,12,60
1402,22:44:24.400,8.5,2,NO,0,0,12,60
1403,22:44:24.437,27.3,2,NO,0,0,12,60
1404,22:44:24.536,10.1,2,NO,0,0,12,60
1405,22:44:24.573,27.8,2,NO,0,0,12,60
1406,22:44:24.669,10.4,2,NO,0,0,12,60
1407,22:44:24.727,17.2,2,NO,0,0,12,60
1408,22:44:24.831,9.6,2,NO,0,0,12,60
1409,22:44:24.872,25.1,2,NO,0,0,12,60
1410,22:44:25.028,6.4,2,NO,0,0,12,60
1411,22:44:25.070,24.0,2,NO,0,0,12,60
1412,22:44:25.154,11.8,2,NO,0,0,12,60
1413,22:44:25.202,21.1,2,NO,0,0,12,60
1414,22:44:25.295,10.7,2,NO,0,0,12,60
1415,22:44:25.336,24.3,2,NO,0,0,12,60
1416,22:44:25.423,11.6,2,NO,0,0,12,60
1417,22:44:25.482,17.0,2,NO,0,0,12,60
1418,22:44:25.595,8.8,2,NO,0,0,12,60
1419,22:44:25.630,28.9,2,NO,0,0,12,60
1420,22:44:25.729,10.1,0,NO,0,0,12,60
1421,22:44:25.766,26.9,0,NO,0,0,12,60
1422,22:44:25.890,8.1,0,NO,0,0,12,60
1423,22:44:25.939,20.6,0,NO,0,0,12,60
1424,22:44:26.046,9.3,0,NO,0,0,12,60
1425,22:44:26.085,25.9,0,NO,0,0,12,60
1426,22:44:26.163,13.0,0,NO,0,0,12,61
1427,22:44:26.196,29.5,0,NO,0,0,12,61
1428,22:44:26.305,9.2,0,NO,0,0,12,61
1429,22:44:26.332,36.6,0,NO,0,0,12,61
1430,22:44:26.438,9.4,1,NO,0,0,12,61
1431,22:44:26.478,24.8,1,NO,0,0,12,61
1432,22:44:26.593,8.7,1,NO,0,0,12,61
1433,22:44:26.655,16.0,1,NO,0,0,12,61
1434,22:44:26.759,9.6,1,NO,0,0,12,61
1435,22:44:26.827,15.0,1,NO,0,0,12,61
1436,22:44:26.945,8.4,1,NO,0,0,12,61
1437,22:44:26.981,27.8,1,NO,0,0,12,61
1438,22:44:27.081,10.0,1,NO,0,0,12,61
1439,22:44:27.132,19.5,1,NO,0,0,12,61
1440,22:44:27.252,8.4,0,NO,0,0,12,61
1441,22:44:27.305,18.6,0,NO,0,0,12,61
1442,22:44:27.427,8.2,0,NO,0,0,12,61
1443,22:44:27.476,20.3,0,NO,0,0,12,61
1444,22:44:27.604,7.8,0,NO,0,0,12,61
1445,22:44:27.643,26.1,0,NO,0,0,12,62
1446,22:44:27.756,8.9,0,NO,0,0,12,62
1447,22:44:27.792,27.7,0,NO,0,0,12,62
1448,22:44:27.925,7.5,0,NO,0,0,12,62
1449,22:44:27.983,17.4,0,NO,0,0,12,62
1450,22:44:28.112,7.7,2,NO,0,0,12,62
1451,22:44:28.153,24.0,2,NO,0,0,12,62
1452,22:44:28.272,8.5,2,NO,0,0,12,62
1453,22:44:28.324,19.0,2,NO,0,0,12,62
1454,22:44:28.443,8.4,2,NO,0,0,12,62
1455,22:44:28.504,16.6,2,NO,0,0,12,62
1456,22:44:28.609,9.5,2,NO,0,0,12,62
1457,22:44:28.646,27.6,2,NO,0,0,12,62
1458,22:44:28.789,7.0,2,NO,0,0,12,63
1459,22:44:28.848,16.8,2,NO,0,0,12,63
1460,22:44:28.996,6.8,1,NO,0,0,12,63
1461,22:44:29.040,22.7,1,NO,0,0,12,63
1462,22:44:29.154,8.7,1,NO,0,0,12,63
1463,22:44:29.196,24.2,1,NO,0,0,12,63
1464,22:44:29.314,8.5,1,NO,0,0,12,63
1465,22:44:29.342,36.6,1,NO,0,0,12,63
1466,22:44:29.465,8.1,1,NO,0,0,12,63
1467,22:44:29.509,23.2,1,NO,0,0,12,63
1468,22:44:29.626,8.5,1,NO,0,0,12,63
1469,22:44:29.654,35.6,1,NO,0,0,12,63
1470,22:44:29.765,9.0,1,NO,0,0,12,64
1471,22:44:29.805,25.3,1,NO,0,0,12,63
1472,22:44:29.925,8.3,1,NO,0,0,12,64
1473,22:44:29.999,13.7,1,NO,0,0,12,64
1474,22:44:30.106,9.2,1,NO,0,0,12,64
1475,22:44:30.144,25.9,1,NO,0,0,12,64
1476,22:44:30.264,8.4,1,NO,0,0,12,64
1477,22:44:30.304,24.4,1,NO,0,0,12,64
1478,22:44:30.443,7.3,1,NO,0,0,12,64
1479,22:44:30.489,21.6,1,NO,0,0,12,64
1480,22:44:30.627,7.3,1,NO,0,0,12,64
1481,22:44:30.653,37.8,1,NO,0,0,12,64
1482,22:44:30.768,8.7,1,NO,0,0,12,64
1483,22:44:30.796,35.5,1,NO,0,0,12,64
1484,22:44:30.933,7.3,1,NO,0,0,12,63
1485,22:44:30.987,18.5,1,NO,0,0,12,64
1486,22:44:31.108,8.3,1,NO,0,0,12,63
1487,22:44:31.142,28.9,1,NO,0,0,12,63
1488,22:44:31.253,9.1,1,NO,0,0,12,63
1489,22:44:31.327,13.7,1,NO,0,0,12,63
1490,22:44:31.447,8.2,1,NO,0,0,12,63
1491,22:44:31.494,21.6,1,NO,0,0,12,63
1492,22:44:31.615,8.3,1,NO,0,0,12,63
1493,22:44:31.670,18.3,1,NO,0,0,12,63
1494,22:44:31.786,8.6,1,NO,0,0,12,63
1495,22:44:31.836,20.2,1,NO,0,0,12,63
1496,22:44:31.968,7.5,1,NO,0,0,12,63
1497,22:44:31.996,37.3,1,NO,0,0,12,63
1498,22:44:32.103,9.3,1,NO,0,0,12,63
1499,22:44:32.139,28.0,1,NO,0,0,12,63
1500,22:44:32.250,8.9,1,NO,0,0,12,63
1501,22:44:32.324,13.7,1,NO,0,0,12,63
1502,22:44:32.439,8.7,1,NO,0,0,12,63
1503,22:44:32.478,26.1,1,NO,0,0,12,63
1504,22:44:32.610,7.6,1,NO,0,0,12,63
1505,22:44:32.646,27.6,1,NO,0,0,12,63
1506,22:44:32.795,6.7,1,NO,0,0,12,63
1507,22:44:32.834,25.6,1,NO,0,0,12,63
1508,22:44:32.956,8.2,1,NO,0,0,12,63
1509,22:44:33.027,14.1,1,NO,0,0,12,63
1510,22:44:33.142,8.7,0,NO,0,0,12,63
1511,22:44:33.169,37.5,0,NO,0,0,12,63
1512,22:44:33.278,9.2,0,NO,0,0,12,63
1513,22:44:33.319,24.3,0,NO,0,0,12,63
1514,22:44:33.471,6.6,0,NO,0,0,12,63
1515,22:44:33.502,31.5,0,NO,0,0,12,62
1516,22:44:33.595,10.8,0,NO,0,0,12,62
1517,22:44:33.629,29.4,0,NO,0,0,12,62
1518,22:44:33.733,9.6,0,NO,0,0,12,62
1519,22:44:33.773,25.4,0,NO,0,0,12,62
1520,22:44:33.900,7.9,2,NO,0,0,12,62
1521,22:44:33.937,26.4,2,NO,0,0,12,62
1522,22:44:34.057,8.4,2,NO,0,0,12,62
1523,22:44:34.109,19.1,2,NO,0,0,12,62
1524,22:44:34.216,9.4,2,NO,0,0,12,61
1525,22:44:34.254,26.4,2,NO,0,0,12,61
1526,22:44:34.398,6.9,2,NO,0,0,12,61
1527,22:44:34.441,23.2,2,NO,0,0,12,61
1528,22:44:34.551,9.1,2,NO,0,0,12,61
1529,22:44:34.593,23.7,2,NO,0,0,12,61
1530,22:44:34.735,7.1,1,NO,0,0,12,61
1531,22:44:34.770,28.2,1,NO,0,0,12,61
1532,22:44:34.885,8.7,1,NO,0,0,12,61
1533,22:44:34.949,16.0,1,NO,0,0,12,60
1534,22:44:35.052,9.6,1,NO,0,0,12,60
1535,22:44:35.088,28.0,1,NO,0,0,12,60
1536,22:44:35.179,11.1,1,NO,0,0,12,60
1537,22:44:35.211,30.7,1,NO,0,0,12,60
1538,22:44:35.311,10.0,1,NO,0,0,12,60
1539,22:44:35.367,17.9,1,NO,0,0,12,60
1540,22:44:35.495,7.8,1,NO,0,0,12,60
1541,22:44:35.555,17.0,1,NO,0,0,12,59
1542,22:44:35.671,8.6,1,NO,0,0,12,59
1543,22:44:35.707,27.8,1,NO,0,0,12,59
1544,22:44:35.806,10.1,1,NO,0,0,12,59
1545,22:44:35.838,30.8,1,NO,0,0,12,59
1546,22:44:35.937,10.1,1,NO,0,0,12,59
1547,22:44:35.988,20.0,1,NO,0,0,12,59
1548,22:44:36.084,10.3,1,NO,0,0,12,59
1549,22:44:36.124,25.4,1,NO,0,0,12,59
1550,22:44:36.225,9.9,1,NO,0,0,12,59
1551,22:44:36.263,26.6,1,NO,0,0,12,59
1552,22:44:36.387,8.0,1,NO,0,0,12,59
1553,22:44:36.427,24.8,1,NO,0,0,12,58
1554,22:44:36.538,9.0,1,NO,0,0,12,58
1555,22:44:36.576,26.5,1,NO,0,0,12,58
1556,22:44:36.674,10.2,1,NO,0,0,12,58
1557,22:44:36.702,36.1,1,NO,0,0,12,58
1558,22:44:36.810,9.2,1,NO,0,0,12,58
1559,22:44:36.846,28.2,1,NO,0,0,12,58
1560,22:44:36.960,8.7,1,NO,0,0,12,58
1561,22:44:37.017,18.1,1,NO,0,0,12,58
1562,22:44:37.112,10.4,1,NO,0,0,12,58
1563,22:44:37.146,29.7,1,NO,0,0,12,58
1564,22:44:37.251,9.5,1,NO,0,0,12,58
1565,22:44:37.292,24.3,1,NO,0,0,12,58
1566,22:44:37.407,8.7,1,NO,0,0,12,58
1567,22:44:37.452,22.4,1,NO,0,0,12,58
1568,22:44:37.556,9.6,1,NO,0,0,12,58
1569,22:44:37.616,16.7,1,NO,0,0,12,58
1570,22:44:37.750,7.5,2,NO,0,0,12,58
1571,22:44:37.791,24.1,2,NO,0,0,12,58
1572,22:44:37.878,11.6,2,NO,0,0,12,58
1573,22:44:37.921,23.3,2,NO,0,0,12,58
1574,22:44:38.029,9.2,2,NO,0,0,12,58
1575,22:44:38.061,31.0,2,NO,0,0,12,58
1576,22:44:38.162,9.8,2,NO,0,0,12,58
1577,22:44:38.194,31.3,2,NO,0,0,12,58
1578,22:44:38.299,9.6,2,NO,0,0,12,58
1579,22:44:38.340,24.4,2,NO,0,0,12,58
1580,22:44:38.458,8.5,2,NO,0,0,12,58
1581,22:44:38.487,34.5,2,NO,0,0,12,58
1582,22:44:38.599,8.9,2,NO,0,0,12,58
1583,22:44:38.640,24.4,2,NO,0,0,12,58
1584,22:44:38.765,8.0,2,NO,0,0,12,58
1585,22:44:38.814,20.4,2,NO,0,0,12,58
1586,22:44:38.932,8.5,2,NO,0,0,12,58
1587,22:44:38.989,17.3,2,NO,0,0,12,58
1588,22:44:39.103,8.7,2,NO,0,0,12,58
1589,22:44:39.130,37.3,2,NO,0,0,12,58
1590,22:44:39.235,9.5,3,NO,0,0,12,58
1591,22:44:39.270,29.5,3,NO,0,0,12,58
1592,22:44:39.379,9.2,3,NO,0,0,12,57
1593,22:44:39.409,33.3,3,NO,0,0,12,57
1594,22:44:39.487,12.8,3,NO,0,0,12,57
1595,22:44:39.519,31.1,3,NO,0,0,12,58
1596,22:44:39.620,10.0,3,NO,0,0,12,57
1597,22:44:39.652,30.9,3,NO,0,0,12,57
1598,22:44:39.773,8.2,3,NO,0,0,12,57
1599,22:44:39.817,23.0,3,NO,0,0,12,57
1600,22:44:39.915,10.2,1,NO,0,0,12,57
1601,22:44:39.974,16.9,1,NO,0,0,12,57
1602,22:44:40.083,9.2,1,NO,0,0,12,57
1603,22:44:40.122,25.7,1,NO,0,0,12,57
1604,22:44:40.230,9.3,1,NO,0,0,12,57
1605,22:44:40.269,26.0,1,NO,0,0,12,57
1606,22:44:40.379,9.0,1,NO,0,0,12,57
1607,22:44:40.412,30.8,1,NO,0,0,12,57
1608,22:44:40.532,8.3,1,NO,0,0,12,57
1609,22:44:40.567,29.0,1,NO,0,0,12,57
1610,22:44:40.673,9.4,1,NO,0,0,12,57
1611,22:44:40.748,13.5,1,NO,0,0,12,56
1612,22:44:40.855,9.4,1,NO,0,0,12,56
1613,22:44:40.901,21.8,1,NO,0,0,12,56
1614,22:44:41.000,10.0,1,NO,0,0,12,56
1615,22:44:41.045,22.7,1,NO,0,0,12,56
1616,22:44:41.161,8.5,1,NO,0,0,12,57
1617,22:44:41.205,23.3,1,NO,0,0,12,56
1618,22:44:41.316,8.9,1,NO,0,0,12,56
1619,22:44:41.343,38.5,1,NO,0,0,12,56
1620,22:44:41.502,6.3,1,NO,0,0,12,56
1621,22:44:41.583,12.3,1,NO,0,0,12,56
1622,22:44:41.703,8.3,1,NO,0,0,12,56
1623,22:44:41.745,24.0,1,NO,0,0,12,56
1624,22:44:41.866,8.3,1,NO,0,0,12,56
1625,22:44:41.934,14.8,1,NO,0,0,12,56
1626,22:44:42.067,7.5,1,NO,0,0,12,56
1627,22:44:42.102,28.7,1,NO,0,0,12,56
1628,22:44:42.221,8.4,1,NO,0,0,12,56
1629,22:44:42.249,36.1,1,NO,0,0,12,56
1630,22:44:42.419,5.9,1,NO,0,0,12,56
1631,22:44:42.458,25.5,1,NO,0,0,12,56
1632,22:44:42.586,7.9,1,NO,0,0,12,56
1633,22:44:42.626,24.7,1,NO,0,0,12,56
1634,22:44:42.739,8.7,1,NO,0,0,12,56
1635,22:44:42.809,14.3,1,NO,0,0,12,56
1636,22:44:42.924,8.7,1,NO,0,0,12,56
1637,22:44:42.954,34.1,1,NO,0,0,12,56
1638,22:44:43.075,8.3,1,NO,0,0,12,56
1639,22:44:43.117,23.6,1,NO,0,0,12,56
1640,22:44:43.245,7.8,1,NO,0,0,12,56
1641,22:44:43.281,27.8,1,NO,0,0,12,56
1642,22:44:43.389,9.2,1,NO,0,0,12,57
1643,22:44:43.474,12.0,1,NO,0,0,12,57
1644,22:44:43.587,8.7,1,NO,0,0,12,57
1645,22:44:43.638,19.8,1,NO,0,0,12,57
1646,22:44:43.747,9.2,1,NO,0,0,12,57
1647,22:44:43.793,22.1,1,NO,0,0,12,58
1648,22:44:43.905,8.8,1,NO,0,0,12,58
1649,22:44:43.954,20.7,1,NO,0,0,12,58
1650,22:44:44.076,8.2,1,NO,0,0,12,58
1651,22:44:44.108,30.8,1,NO,0,0,12,58
1652,22:44:44.240,7.6,1,NO,0,0,12,58
1653,22:44:44.293,18.6,1,NO,0,0,12,58
1654,22:44:44.407,8.8,1,NO,0,0,12,58
1655,22:44:44.439,30.9,1,NO,0,0,12,59
1656,22:44:44.554,8.7,1,NO,0,0,12,59
1657,22:44:44.590,27.9,1,NO,0,0,12,59
1658,22:44:44.740,6.6,1,NO,0,0,12,59
1659,22:44:44.797,17.3,1,NO,0,0,12,59
1660,22:44:44.934,7.4,1,NO,0,0,12,59
1661,22:44:44.972,26.0,1,NO,0,0,12,59
1662,22:44:45.098,8.0,1,NO,0,0,12,59
1663,22:44:45.136,25.8,1,NO,0,0,12,59
1664,22:44:45.241,9.5,1,NO,0,0,12,59
1665,22:44:45.309,14.8,1,NO,0,0,12,59
1666,22:44:45.429,8.3,1,NO,0,0,12,59
1667,22:44:45.483,18.7,1,NO,0,0,12,59
1668,22:44:45.625,7.0,1,NO,0,0,12,59
1669,22:44:45.685,16.6,1,NO,0,0,12,59
1670,22:44:45.815,7.7,2,NO,0,0,12,59
1671,22:44:45.842,37.6,2,NO,0,0,12,59
1672,22:44:45.974,7.6,2,NO,0,0,12,59
1673,22:44:46.026,19.0,2,NO,0,0,12,59
1674,22:44:46.143,8.6,2,NO,0,0,12,59
1675,22:44:46.200,17.5,2,NO,0,0,12,59
1676,22:44:46.300,10.0,2,NO,0,0,12,59
1677,22:44:46.361,16.3,2,NO,0,0,12,59
1678,22:44:46.487,8.0,2,NO,0,0,12,59
1679,22:44:46.519,30.8,2,NO,0,0,12,59
1680,22:44:46.632,8.9,1,NO,0,0,12,59
1681,22:44:46.699,15.0,1,NO,0,0,12,59
1682,22:44:46.797,10.1,1,NO,0,0,12,59
1683,22:44:46.847,20.1,1,NO,0,0,12,59
1684,22:44:46.961,8.8,1,NO,0,0,12,59
1685,22:44:47.015,18.3,1,NO,0,0,12,59
1686,22:44:47.118,9.8,1,NO,0,0,12,59
1687,22:44:47.174,17.8,1,NO,0,0,12,59
1688,22:44:47.269,10.5,1,NO,0,0,12,59
1689,22:44:47.306,26.7,1,NO,0,0,12,59
1690,22:44:47.434,7.8,1,NO,0,0,12,59
1691,22:44:47.484,20.1,1,NO,0,0,12,59
1692,22:44:47.605,8.3,1,NO,0,0,12,59
1693,22:44:47.655,19.8,1,NO,0,0,12,60
1694,22:44:47.759,9.6,1,NO,0,0,12,60
1695,22:44:47.822,15.7,1,NO,0,0,12,60
1696,22:44:47.934,8.9,1,NO,0,0,12,60
1697,22:44:47.998,15.9,1,NO,0,0,12,60
1698,22:44:48.092,10.6,1,NO,0,0,12,60
